500
500
250
250
500
250
250
250
250
250
250
250
250
2700
250
250
2700
250
500
250
350
250
250
2700
250
250
250
250
500
2700
2700
2700
250
250
5400
2700
500
500
500
2700
500
250
250
4049
250
250
500
500
250
2700
250
250
1000
2700
1000
1000
250
1000
500
1000
250
500
250
2300
2700
500
225
250
250
2700
500
250
500
250
2700
500
250
250
250
600
250
250
250
250
1000
250
1000
500
1000
514
2700
250
250
250
307
236
500
1000
250
327
506
203
250
1000
250
250
250
500
260
2700
250
260
250
260
1000
500
287
1000
262
1000
250
2700
1000
500
292
292
1000
500
2700
2500
2700
300
1000
250
250
202
1000
1000
1000
300
250
500
425
205
370
260
500
500
1000
1000
250
221
500
1000
220
1000
201
250
1000
278
250
250
250
210
250
250
1000
500
500
250
250
500
2700
500
500
205
250
500
203
250
2700
250
500
250
250
500
250
368
1000
250
250
250
250
2700
2700
2700
2700
2700
250
250
250
250
250
500
250
250
209
260
500
250
1000
2700
250
500
250
250
250
250
2700
250
250
250
250
1000
250
500
250
250
500
260
250
250
250
250
500
500
500
250
250
2000
250
250
238
2700
250
250
250
500
250
1000
312
222
590
250
2700
500
250
250
250
1000
250
1000
250
250
235
250
2700
235
250
235
250
1000
250
400
209
250
209
250
1000
310
500
250
250
500
250
250
250
250
209
250
2700
500
400
250
250
500
250
2700
500
250
250
267
267
500
2700
2700
500
500
300
2700
500
511
500
2700
250
250
1000
258
1000
230
383
250
250
500
250
244
250
500
250
500
500
250
209
1000
1000
500
2700
285
2700
2700
250
1000
250
514
2574
249
1000
300
500
250
250
250
2700
207
500
217
250
500
2700
250
209
2700
484
260
250
1000
221
250
500
209
250
200
500
250
1000
250
250
250
300
250
250
250
2700
1000
250
250
500
500
500
250
260
250
250
250
250
250
250
250
319
1000
2500
1000
250
250
250
250
235
1000
1000
413
200
1000
200
2700
250
250
250
250
209
268
250
250
500
250
250
250
250
250
500
1000
250
250
250
250
250
250
514
2700
296
500
500
757
757
500
250
500
1000
1000
265
2700
2700
250
250
500
2700
250
511
250
250
250
300
250
1000
500
1000
1000
250
250
260
387
387
300
2700
235
500
500
1000
250
250
250
250
250
250
1000
1000
1000
250
1000
2700
2700
2700
2700
241
1426
298
250
500
250
200
1000
250
500
250
1000
1000
250
500
500
500
1000
250
2700
1000
500
250
250
500
250
250
238
1500
250
233
500
250
209
250
500
250
250
500
500
250
1000
250
204
250
250
209
500
250
500
86936
319
514
250
1000
265
250
250
250
1000
2700
260
322
209
206
250
250
250
250
250
1000
1000
250
260
424
232
250
250
250
441
500
250
250
2700
306
250
250
2700
2700
250
1000
1000
250
500
300
250
230
270
250
250
250
500
2700
353
493
1000
500
205
913
2700
250
266
250
250
2700
500
1000
250
250
203
261
1000
2700
209
500
250
250
1000
500
250
250
250
1000
2700
250
1000
250
386
1000
250
500
248
260
5400
2700
200
250
250
500
250
250
278
2700
250
250
236
250
1000
250
250
248
250
209
250
250
250
250
1000
250
250
500
250
343
250
250
250
500
250
514
1000
250
250
265
250
250
250
250
213
250
250
250
500
250
250
250
250
265
201
250
286
250
250
250
278
1000
250
2700
250
250
250
1000
260
500
250
500
276
500
232
1000
250
300
1000
1000
1000
250
364
310
500
250
250
250
250
2700
500
250
250
250
1000
250
266
500
1000
2700
500
215
1000
250
2700
250
250
250
250
250
250
250
250
1000
1000
225
250
250
423
250
250
500
250
1000
222
242
250
250
250
221
1000
500
500
250
250
260
250
455
250
500
250
260
250
250
500
500
1000
250
222
1000
250
1000
250
202
250
260
340
500
500
500
2700
275
213
500
225
250
2700
250
250
250
250
250
2700
500
250
200
284
250
260
235
250
250
201
250
500
250
250
